set_id,till,site,rot2,year,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,TTsum
1104,normal,ames,cc,2009,208.561,0,8,8,1508.5,133,203,266,4.198,594.362,244.599,1.994,1.923,1.86,1342.361,2723.5,23.1,0.357,0.353,0
1104,normal,ames,cc,2010,159.98,0,8,8,949.398,127,195,243,2.82,654.635,222.674,1.994,1.786,1.743,861.465,1361.6,11.7,0.349,0.339,0
1104,normal,ames,cc,2011,200.215,0,7.9,7.9,1506.952,139,204,260,4.2,608.241,234.125,1.994,1.922,1.772,1461.876,2080.2,16.8,0.349,0.338,0.729
1104,normal,ames,cc,2012,199.467,0,7.9,7.9,1563.162,137,195,244,4.682,859.892,421.75,1.757,1.993,1.773,1812.272,636.9,5.6,0.344,0.353,0
1104,normal,ames,cc,2013,139.956,0,7.9,7.9,1538.438,150,211,265,4.561,663.652,306.756,1.987,1.964,1.861,1582.777,2668.1,26.3,0.337,0.355,0
1104,normal,ames,cc,2014,152.83,0,7.9,7.9,1102.019,134,203,262,2.656,582.334,193.29,1.994,1.814,1.8,895.792,2037.9,21.4,0.352,0.359,0
1104,normal,ames,cc,2015,212.905,0,8.9,8.9,1332.595,141,206,263,4.481,718.793,279.273,1.993,1.868,1.865,1180.224,1031.4,8.6,0.375,0.332,0.454
1104,normal,ames,cc,2016,200.343,0,8.6,8.6,1555.707,127,192,243,5.144,686.833,289.309,1.994,1.919,1.742,1372.93,1523.9,12.7,0.351,0.332,0.074
1104,normal,ames,sc,2001,211.291,0,7.5,7.5,1548.526,134,199,248,4.844,726.932,307.872,1.991,1.949,1.743,1631.399,487.9,5.2,0.347,0.337,0
1104,normal,ames,sc,2003,233.497,0,7.8,7.8,1517.207,126,198,253,4.274,808.481,382.591,1.981,1.938,1.752,1547.451,835.2,8.5,0.349,0.316,0
1104,normal,ames,sc,2005,256.138,0,8,8,1566.635,131,199,253,5.363,872.842,395.929,1.978,1.964,1.771,1702.131,336.2,5.6,0.347,0.311,0
1104,normal,ames,sc,2007,221.583,0,8,8,1576.774,139,203,256,5.255,825.045,337.011,1.984,1.962,1.805,1637.88,324.1,4.4,0.349,0.347,0
1104,normal,ames,sc,2009,239.223,0,8,8,1517.449,133,203,266,4.724,752.032,282.258,1.994,1.958,1.869,1584.034,345.5,4.2,0.357,0.329,0
1104,normal,ames,sc,2011,215.316,0,7.9,7.9,1508.812,139,204,260,4.553,679.838,259.734,1.994,1.941,1.776,1576.659,851.2,9.4,0.349,0.323,0
1104,normal,ames,sc,2013,152.74,0,7.9,7.9,1563.62,150,211,265,4.904,826.411,352.742,1.9,1.98,1.865,1721.37,412.3,4.5,0.334,0.315,0
1104,normal,ames,sc,2015,222.969,0,8.9,8.9,1511.275,141,206,263,4.772,805.9,292.818,1.993,1.891,1.868,1327.54,250.7,3.1,0.375,0.304,0
1104,normal,ames,sc,2002,236.346,0,7.9,7.9,1527.92,130,195,248,4.935,809.952,345.379,1.986,1.961,1.789,1668.352,477.2,5.6,0.339,0.336,0.248
1104,normal,ames,sc,2004,260.761,0,8,8,1530.683,127,201,266,4.408,746.564,296.189,1.994,1.939,1.866,1470.246,443,5.3,0.346,0.34,0.248
1104,normal,ames,sc,2006,232.95,0,8,8,1603.333,138,201,256,4.825,778.201,340.887,1.954,1.983,1.783,1805.003,433.6,5.2,0.355,0.334,0.248
1104,normal,ames,sc,2008,230.249,0,7.4,7.4,1353.612,142,211,280,4.238,790.792,319.089,1.994,1.863,1.81,1208.052,474.8,5.1,0.355,0.351,0.248
1104,normal,ames,sc,2010,174.992,0,8,8,1060.14,127,195,243,3.037,722.867,243.454,1.994,1.802,1.748,945.068,432.9,5.7,0.349,0.328,0.248
1104,normal,ames,sc,2012,200.666,0,7.9,7.9,1565.128,137,195,244,4.712,935.182,425.388,1.728,1.995,1.774,1845.988,91.5,1.2,0.344,0.341,0.248
1104,normal,ames,sc,2014,186.487,0,7.9,7.9,1266.436,134,203,262,3.289,710.177,236.09,1.994,1.854,1.809,1109.591,320.9,4.1,0.352,0.34,0.248
1104,normal,ames,sc,2016,213.153,0,8.6,8.6,1585.672,127,192,243,5.274,765.928,308.553,1.987,1.93,1.745,1520.57,327.7,4,0.351,0.301,0.248
1104,reduced,ames,cc,2001,182.918,0,6.5,6.5,1523.324,134,199,248,4.229,577.508,258.22,1.994,1.92,1.732,1406.698,3854.7,34.6,0.345,0.359,0
1104,reduced,ames,cc,2002,205.059,0,7.9,7.9,1513.405,130,195,248,4.443,613.44,295.686,1.994,1.919,1.78,1317.535,3686.4,31.3,0.341,0.355,0
1104,reduced,ames,cc,2003,203.629,0,7.8,7.8,1139.979,126,198,254,3.575,589.079,314.353,1.991,1.875,1.746,1216.38,4789.6,41,0.349,0.347,0
1104,reduced,ames,cc,2004,224.573,0,8,8,1364.372,127,200,266,3.538,491.995,242.833,1.994,1.867,1.848,1139.583,6197.3,52.9,0.347,0.36,0
1104,reduced,ames,cc,2005,229.76,0,8,8,1518.379,131,199,253,4.778,624.711,336.609,1.994,1.907,1.758,1314.985,4333.5,37.2,0.348,0.347,0.808
1104,reduced,ames,cc,2006,207.675,0,8,8,1536.103,138,201,256,4.666,528.525,300.974,1.994,1.948,1.776,1499.673,5901.5,51.2,0.357,0.356,0
1104,reduced,ames,cc,2007,192.15,0,8,8,1531.691,139,203,256,4.806,556.602,288.12,1.993,1.908,1.789,1307.085,4924,43,0.35,0.376,0
1104,reduced,ames,cc,2008,199.388,0,7.4,7.4,1182.843,142,211,279,3.657,540.659,259.763,1.994,1.814,1.798,1007.29,5419.4,46.3,0.356,0.383,0
1104,reduced,ames,cc,2009,207.592,0,8,8,1511.935,133,203,266,3.966,476.327,238.947,1.994,1.895,1.854,1214.742,5879.3,49.8,0.358,0.364,0
1104,reduced,ames,cc,2010,122.593,0,8,8,909.821,127,195,243,2.238,501.118,171.088,1.994,1.74,1.734,686.658,4854.1,41.6,0.35,0.353,0
1104,reduced,ames,cc,2011,189.687,0,7.9,7.9,1437.987,139,204,260,4.037,538.576,223.214,1.994,1.912,1.77,1370.491,3502.1,28.3,0.35,0.346,0.729
1104,reduced,ames,cc,2012,181.081,0,7.9,7.9,1538.429,137,195,244,4.242,671.541,364.634,1.945,1.971,1.769,1685.232,3656.6,32,0.347,0.368,0
1104,reduced,ames,cc,2013,137.684,0,7.9,7.9,1527.475,150,211,265,4.376,538.91,299.11,1.991,1.938,1.849,1456.851,5386.1,52.1,0.34,0.368,0
1104,reduced,ames,cc,2014,126.709,0,7.9,7.9,1015.589,134,203,263,2.045,429.106,155.097,1.994,1.766,1.792,737.717,6863.7,70.5,0.353,0.381,0
1104,reduced,ames,cc,2015,200.528,0,8.9,8.9,1271.467,141,206,263,4.283,641.205,263.155,1.993,1.855,1.861,1076.752,1843.9,15.2,0.376,0.341,0.454
1104,reduced,ames,cc,2016,186.067,0,8.6,8.6,1508.499,127,192,243,4.903,565.752,266.685,1.994,1.894,1.737,1200.956,4208.7,34.9,0.352,0.345,0.074
1104,reduced,ames,sc,2001,211.383,0,7.5,7.5,1550.185,134,199,248,4.852,716.553,308.439,1.99,1.95,1.743,1616.058,628.9,6.6,0.347,0.34,0
1104,reduced,ames,sc,2003,227.36,0,7.8,7.8,1321.234,126,198,253,3.971,713.044,371.363,1.982,1.905,1.744,1386.925,2954,31.5,0.35,0.337,0
1104,reduced,ames,sc,2005,254.7,0,8,8,1544.354,131,199,253,5.226,811.868,390.432,1.988,1.951,1.769,1605.916,1220.7,17,0.348,0.325,0
1104,reduced,ames,sc,2007,221.527,0,8,8,1572.405,139,203,256,5.251,765.019,336.313,1.987,1.957,1.803,1582.985,931.1,12.6,0.35,0.359,0
1104,reduced,ames,sc,2009,238.982,0,8,8,1512.511,133,203,266,4.672,713.422,281.136,1.994,1.95,1.867,1538.426,806.2,9.4,0.358,0.337,0
1104,reduced,ames,sc,2011,213.205,0,7.9,7.9,1513.594,139,204,260,4.393,633.048,256.912,1.994,1.928,1.774,1517.142,1837.7,19.7,0.351,0.334,0
1104,reduced,ames,sc,2013,152.748,0,7.9,7.9,1558.266,150,211,265,4.907,763.457,351.916,1.918,1.974,1.864,1671.942,1242.4,13.6,0.337,0.338,0
1104,reduced,ames,sc,2015,221.983,0,8.9,8.9,1526.531,141,206,263,4.716,759.403,291.541,1.993,1.884,1.867,1289.639,581.4,7,0.376,0.318,0
1104,reduced,ames,sc,2002,236.036,0,7.9,7.9,1520.305,130,195,248,4.903,759.766,343.452,1.991,1.952,1.787,1581.985,1254,14.8,0.34,0.344,0.248
1104,reduced,ames,sc,2004,259.288,0,8,8,1528.806,127,201,266,4.248,672.731,291.838,1.994,1.921,1.861,1373.153,1719.8,20.4,0.347,0.349,0.248
1104,reduced,ames,sc,2006,233.744,0,8,8,1600.411,138,201,256,4.874,739.572,341.598,1.961,1.98,1.783,1773.303,997.5,11.7,0.356,0.34,0.248
1104,reduced,ames,sc,2008,229.432,0,7.4,7.4,1335.959,142,211,279,4.204,745.722,315.535,1.994,1.855,1.806,1178.55,1179.1,13.1,0.355,0.359,0.248
1104,reduced,ames,sc,2010,166.601,0,8,8,961.38,127,195,243,2.795,630.026,230.553,1.994,1.783,1.743,843.787,2045,25,0.35,0.343,0.248
1104,reduced,ames,sc,2012,200.737,0,7.9,7.9,1564.671,137,195,244,4.718,899.206,425.678,1.733,1.995,1.774,1833.056,216.7,2.7,0.345,0.346,0.248
1104,reduced,ames,sc,2014,178.855,0,7.9,7.9,1187.939,134,203,262,2.996,647.143,226.002,1.994,1.833,1.802,1002.077,1168.6,14.2,0.353,0.349,0.248
1104,reduced,ames,sc,2016,213.445,0,8.6,8.6,1578.364,127,192,243,5.294,727.966,308.486,1.991,1.926,1.744,1480.777,781.6,9.6,0.352,0.315,0.248
1105,normal,ames,cc,2001,200.586,0,6.5,6.5,1533.736,134,199,248,4.402,639.032,280.25,1.994,1.932,1.736,1487.527,2496.2,22.9,0.347,0.355,0
1105,normal,ames,cc,2002,228.601,0,7.9,7.9,1516.667,130,195,248,4.82,727.885,332.308,1.993,1.944,1.786,1501.275,1631.7,13.9,0.339,0.348,0
1105,normal,ames,cc,2003,210.772,0,7.8,7.8,1269.004,126,198,253,3.721,654.473,336.728,1.99,1.891,1.743,1292.021,3638.7,31.3,0.349,0.342,0
1105,normal,ames,cc,2004,247.473,0,8,8,1514.867,127,201,266,4.072,647.391,277.746,1.994,1.91,1.856,1324.823,2072.3,17.9,0.346,0.353,0
1105,normal,ames,cc,2005,246.135,0,8,8,1528.555,131,199,253,5.065,744.488,370.779,1.993,1.939,1.764,1493.978,2123,18.3,0.347,0.335,0.808
1105,normal,ames,cc,2006,224.583,0,8,8,1584.114,138,201,256,4.92,667.029,327.462,1.981,1.97,1.78,1680.437,2523.6,22,0.354,0.351,0
1105,normal,ames,cc,2007,213.551,0,8,8,1560.68,139,203,256,5.161,708.737,323.466,1.991,1.947,1.799,1499.123,1792.7,16,0.349,0.366,0
1105,normal,ames,cc,2008,217.456,0,7.4,7.4,1264.663,142,211,279,4.003,668.027,293.15,1.994,1.838,1.803,1114.553,2460.1,21.6,0.355,0.37,0
1105,normal,ames,cc,2009,221.758,0,8,8,1507.327,133,203,266,4.304,593.273,258.578,1.994,1.923,1.859,1347.547,3068.6,26.2,0.357,0.355,0
1105,normal,ames,cc,2010,163.249,0,8,8,955.812,127,195,243,2.812,652.79,226.669,1.994,1.785,1.742,860.405,1491.3,12.8,0.349,0.34,0
1105,normal,ames,cc,2011,207.084,0,7.9,7.9,1503.765,139,204,260,4.292,615.378,246.125,1.994,1.922,1.772,1475.524,2115.7,17.1,0.349,0.338,0.729
1105,normal,ames,cc,2012,199.16,0,7.9,7.9,1562.326,137,195,244,4.667,847.19,420.706,1.765,1.992,1.773,1805.245,843.1,7.4,0.344,0.354,0
1105,normal,ames,cc,2013,146.85,0,7.9,7.9,1545.704,150,211,265,4.738,679.714,329.34,1.973,1.965,1.861,1595.722,2656.5,26.2,0.336,0.355,0
1105,normal,ames,cc,2014,160.228,0,7.9,7.9,1097.739,134,203,262,2.679,579.155,201.76,1.994,1.814,1.798,897.522,2327.7,24.3,0.352,0.361,0
1105,normal,ames,cc,2015,216.936,0,8.9,8.9,1356.006,141,206,263,4.524,718.037,283.836,1.993,1.87,1.865,1190.268,1091.7,9.1,0.375,0.332,0.454
1105,normal,ames,cc,2016,207.411,0,8.6,8.6,1559.567,127,192,243,5.217,692.617,298.984,1.994,1.919,1.742,1388.098,1556.8,13,0.351,0.332,0.074
1105,normal,ames,sc,2001,211.291,0,7.5,7.5,1548.526,134,199,248,4.844,726.932,307.872,1.991,1.949,1.743,1631.399,487.9,5.2,0.347,0.337,0
1105,normal,ames,sc,2003,233.497,0,7.8,7.8,1517.207,126,198,253,4.274,808.481,382.591,1.981,1.938,1.752,1547.451,835.2,8.5,0.349,0.316,0
1105,normal,ames,sc,2005,256.138,0,8,8,1566.635,131,199,253,5.363,872.842,395.929,1.978,1.964,1.771,1702.131,336.2,5.6,0.347,0.311,0
1105,normal,ames,sc,2007,221.583,0,8,8,1576.774,139,203,256,5.255,825.045,337.011,1.984,1.962,1.805,1637.88,324.1,4.4,0.349,0.347,0
1105,normal,ames,sc,2009,239.223,0,8,8,1517.449,133,203,266,4.724,752.032,282.258,1.994,1.958,1.869,1584.034,345.5,4.2,0.357,0.329,0
1105,normal,ames,sc,2011,215.316,0,7.9,7.9,1508.812,139,204,260,4.553,679.838,259.734,1.994,1.941,1.776,1576.659,851.2,9.4,0.349,0.323,0
1105,normal,ames,sc,2013,152.74,0,7.9,7.9,1563.62,150,211,265,4.904,826.411,352.742,1.9,1.98,1.865,1721.37,412.3,4.5,0.334,0.315,0
1105,normal,ames,sc,2015,222.969,0,8.9,8.9,1511.275,141,206,263,4.772,805.9,292.818,1.993,1.891,1.868,1327.54,250.7,3.1,0.375,0.304,0
1105,normal,ames,sc,2002,236.346,0,7.9,7.9,1527.921,130,195,248,4.935,809.952,345.379,1.986,1.961,1.789,1668.363,477.2,5.6,0.339,0.336,0.248
1105,normal,ames,sc,2004,260.761,0,8,8,1530.689,127,201,266,4.408,746.565,296.189,1.994,1.939,1.866,1470.247,443,5.3,0.346,0.34,0.248
1105,normal,ames,sc,2006,232.95,0,8,8,1603.332,138,201,256,4.825,778.182,340.886,1.954,1.983,1.783,1804.99,433.8,5.2,0.355,0.334,0.248
1105,normal,ames,sc,2008,230.249,0,7.4,7.4,1353.599,142,211,280,4.238,790.773,319.088,1.994,1.863,1.81,1208.041,475,5.1,0.355,0.351,0.248
1105,normal,ames,sc,2010,174.991,0,8,8,1060.115,127,195,243,3.037,722.863,243.453,1.994,1.802,1.748,945.063,433,5.7,0.349,0.328,0.248
1105,normal,ames,sc,2012,200.666,0,7.9,7.9,1565.128,137,195,244,4.712,935.182,425.388,1.728,1.995,1.774,1845.988,91.5,1.2,0.344,0.341,0.248
1105,normal,ames,sc,2014,186.487,0,7.9,7.9,1266.436,134,203,262,3.289,710.177,236.09,1.994,1.854,1.809,1109.591,320.9,4.1,0.352,0.34,0.248
1105,normal,ames,sc,2016,213.153,0,8.6,8.6,1585.672,127,192,243,5.274,765.928,308.553,1.987,1.93,1.745,1520.57,327.7,4,0.351,0.301,0.248
1105,reduced,ames,cc,2001,191.146,0,6.5,6.5,1524.64,134,199,248,4.291,585.535,267.825,1.994,1.921,1.732,1420.718,3844,34.5,0.345,0.359,0
1105,reduced,ames,cc,2002,212.742,0,7.9,7.9,1507.847,130,195,248,4.504,617.001,306.007,1.994,1.919,1.779,1325.891,3832.1,32.5,0.341,0.355,0
1105,reduced,ames,cc,2003,200.025,0,7.8,7.8,1135.253,126,198,254,3.557,578.041,306.48,1.992,1.87,1.745,1199.547,4982.8,42.7,0.349,0.347,0
1105,reduced,ames,cc,2004,225.054,0,8,8,1394.463,127,201,266,3.558,499.271,243.523,1.994,1.868,1.847,1147.831,5899.7,50.3,0.347,0.36,0
1105,reduced,ames,cc,2005,233.088,0,8,8,1527.377,131,199,253,4.814,629.743,342.961,1.994,1.909,1.758,1322.929,4348.2,37.3,0.348,0.347,0.808
1105,reduced,ames,cc,2006,207.521,0,8,8,1535.327,138,201,256,4.645,523.677,300.426,1.994,1.947,1.775,1492.434,6100.6,52.9,0.357,0.356,0
1105,reduced,ames,cc,2007,192.823,0,8,8,1530.521,139,203,256,4.798,557.952,288.972,1.993,1.908,1.789,1309.834,4910.3,42.8,0.35,0.376,0
1105,reduced,ames,cc,2008,199.339,0,7.4,7.4,1180.337,142,211,279,3.655,540.059,259.653,1.994,1.814,1.798,1006.782,5437.5,46.4,0.356,0.383,0
1105,reduced,ames,cc,2009,207.597,0,8,8,1513.548,133,203,266,3.966,476.501,238.962,1.994,1.895,1.854,1214.97,5873.1,49.8,0.358,0.364,0
1105,reduced,ames,cc,2010,123.404,0,8,8,904.057,127,195,243,2.244,501.832,172.13,1.994,1.74,1.734,687.835,4851.9,41.6,0.35,0.353,0
1105,reduced,ames,cc,2011,200.487,0,7.9,7.9,1454.471,139,204,260,4.137,546.184,234.517,1.994,1.913,1.77,1382.868,3523.2,28.5,0.35,0.346,0.729
1105,reduced,ames,cc,2012,184.842,0,7.9,7.9,1537.789,137,195,244,4.284,667.731,375.096,1.935,1.969,1.768,1679.862,4060.7,35.5,0.347,0.369,0
1105,reduced,ames,cc,2013,137.397,0,7.9,7.9,1524.975,150,211,265,4.357,528.324,298.365,1.992,1.936,1.845,1444.656,5690.4,54.9,0.34,0.37,0
1105,reduced,ames,cc,2014,126.748,0,7.9,7.9,1016.216,134,203,263,2.046,429.323,155.149,1.994,1.766,1.792,737.859,6850.8,70.2,0.353,0.381,0
1105,reduced,ames,cc,2015,211.033,0,8.9,8.9,1280.499,141,206,263,4.389,651.364,275.79,1.993,1.861,1.862,1098.721,1845.2,15.2,0.376,0.341,0.454
1105,reduced,ames,cc,2016,189.35,0,8.6,8.6,1502.876,127,192,243,4.923,560.863,270.463,1.994,1.894,1.737,1194.218,4467.9,37.2,0.352,0.346,0.074
1105,reduced,ames,sc,2001,211.383,0,7.5,7.5,1550.185,134,199,248,4.852,716.553,308.439,1.99,1.95,1.743,1616.058,628.9,6.6,0.347,0.34,0
1105,reduced,ames,sc,2003,227.36,0,7.8,7.8,1321.234,126,198,253,3.971,713.044,371.363,1.982,1.905,1.744,1386.925,2954,31.5,0.35,0.337,0
1105,reduced,ames,sc,2005,254.7,0,8,8,1544.354,131,199,253,5.226,811.868,390.432,1.988,1.951,1.769,1605.916,1220.7,17,0.348,0.325,0
1105,reduced,ames,sc,2007,221.527,0,8,8,1572.405,139,203,256,5.251,765.019,336.313,1.987,1.957,1.803,1582.985,931.1,12.6,0.35,0.359,0
1105,reduced,ames,sc,2009,238.982,0,8,8,1512.511,133,203,266,4.672,713.422,281.136,1.994,1.95,1.867,1538.426,806.2,9.4,0.358,0.337,0
1105,reduced,ames,sc,2011,213.205,0,7.9,7.9,1513.594,139,204,260,4.393,633.048,256.912,1.994,1.928,1.774,1517.142,1837.7,19.7,0.351,0.334,0
1105,reduced,ames,sc,2013,152.748,0,7.9,7.9,1558.266,150,211,265,4.907,763.457,351.916,1.918,1.974,1.864,1671.942,1242.4,13.6,0.337,0.338,0
1105,reduced,ames,sc,2015,221.983,0,8.9,8.9,1526.531,141,206,263,4.716,759.403,291.541,1.993,1.884,1.867,1289.639,581.4,7,0.376,0.318,0
1105,reduced,ames,sc,2002,236.036,0,7.9,7.9,1520.312,130,195,248,4.903,759.788,343.454,1.991,1.952,1.787,1582.059,1253.6,14.8,0.34,0.344,0.248
1105,reduced,ames,sc,2004,259.288,0,8,8,1528.779,127,201,266,4.248,672.722,291.838,1.994,1.921,1.861,1373.143,1720,20.4,0.347,0.349,0.248
1105,reduced,ames,sc,2006,233.744,0,8,8,1600.409,138,201,256,4.874,739.551,341.598,1.961,1.98,1.783,1773.284,997.8,11.7,0.356,0.34,0.248
1105,reduced,ames,sc,2008,229.432,0,7.4,7.4,1335.948,142,211,279,4.204,745.709,315.534,1.994,1.855,1.806,1178.542,1179.3,13.1,0.355,0.359,0.248
1105,reduced,ames,sc,2010,166.608,0,8,8,961.439,127,195,243,2.796,630.073,230.563,1.994,1.783,1.743,843.846,2043.7,25,0.35,0.343,0.248
1105,reduced,ames,sc,2012,200.737,0,7.9,7.9,1564.671,137,195,244,4.718,899.205,425.678,1.733,1.995,1.774,1833.055,216.7,2.7,0.345,0.346,0.248
1105,reduced,ames,sc,2014,178.856,0,7.9,7.9,1187.967,134,203,262,2.996,647.148,226.003,1.994,1.833,1.802,1002.085,1168.5,14.2,0.353,0.349,0.248
1105,reduced,ames,sc,2016,213.445,0,8.6,8.6,1578.363,127,192,243,5.294,727.964,308.486,1.991,1.926,1.744,1480.772,781.6,9.6,0.352,0.315,0.248
1106,normal,ames,cc,2001,184.022,0,6.5,6.5,1532.383,134,199,248,4.295,641.995,261.322,1.994,1.934,1.738,1485.889,1869.5,17.6,0.343,0.354,0
1106,normal,ames,cc,2002,206.326,0,7.9,7.9,1517.247,130,195,248,4.611,708.948,301.936,1.994,1.944,1.787,1481.391,1513.4,12.9,0.339,0.347,0
1106,normal,ames,cc,2003,205.863,0,7.8,7.8,1261.736,126,198,253,3.702,659.105,325.653,1.991,1.893,1.745,1291.899,3253,27.9,0.349,0.341,0
1106,normal,ames,cc,2004,227.327,0,8,8,1510.718,127,201,266,3.933,633.521,255.791,1.994,1.906,1.857,1295.635,1936.7,16.8,0.346,0.352,0
1106,normal,ames,cc,2005,232.343,0,8,8,1524.093,131,199,253,4.913,731.519,342.78,1.994,1.936,1.765,1465.555,1869.2,16.2,0.348,0.334,0.808
1106,normal,ames,cc,2006,207.718,0,8,8,1585.043,138,201,256,4.79,665.203,305.212,1.987,1.97,1.781,1677.159,1972.3,17.9,0.355,0.349,0
1106,normal,ames,cc,2007,193.878,0,8,8,1554.52,139,203,256,5.008,699.28,296.621,1.993,1.944,1.801,1476.741,1504.7,14.2,0.349,0.365,0
1106,normal,ames,cc,2008,203.827,0,7.4,7.4,1249.964,142,211,279,3.839,659.822,269.791,1.994,1.831,1.801,1090.992,2110.4,18.4,0.355,0.368,0
1106,normal,ames,cc,2009,208.561,0,8,8,1508.5,133,203,266,4.204,596.944,244.717,1.994,1.923,1.861,1349.523,2656.7,22.6,0.357,0.353,0
1106,normal,ames,cc,2010,142.93,0,8,8,925.351,127,195,243,2.742,638.64,202.658,1.994,1.78,1.743,841.518,1368.7,11.7,0.349,0.339,0
1106,normal,ames,cc,2011,192.118,0,7.9,7.9,1500.208,139,204,260,4.145,607.562,225.514,1.994,1.923,1.773,1459.571,1925.5,15.5,0.349,0.337,0.729
1106,normal,ames,cc,2012,183.117,0,7.9,7.9,1559.93,137,195,244,4.444,829.163,374.023,1.867,1.993,1.774,1812.687,563.5,4.9,0.345,0.352,0
1106,normal,ames,cc,2013,140.051,0,7.9,7.9,1543.724,150,211,265,4.571,689.223,307.656,1.986,1.968,1.863,1610.289,2115.8,20.8,0.337,0.351,0
1106,normal,ames,cc,2014,147.685,0,7.9,7.9,1093.703,134,203,262,2.626,577.394,187.214,1.994,1.812,1.8,887.781,2045.2,21.6,0.352,0.359,0
1106,normal,ames,cc,2015,192.375,0,8.9,8.9,1286.81,141,206,263,4.3,702.07,254.166,1.993,1.861,1.865,1140.514,985.7,8.2,0.375,0.331,0.454
1106,normal,ames,cc,2016,186.814,0,8.6,8.6,1552.473,127,192,243,5.015,682.568,272.009,1.994,1.917,1.743,1362.286,1326.6,11,0.351,0.328,0.074
1106,normal,ames,sc,2001,211.291,0,7.5,7.5,1548.526,134,199,248,4.844,726.932,307.872,1.991,1.949,1.743,1631.399,487.9,5.2,0.347,0.337,0
1106,normal,ames,sc,2003,233.497,0,7.8,7.8,1517.207,126,198,253,4.274,808.481,382.591,1.981,1.938,1.752,1547.451,835.2,8.5,0.349,0.316,0
1106,normal,ames,sc,2005,256.138,0,8,8,1566.635,131,199,253,5.363,872.842,395.929,1.978,1.964,1.771,1702.131,336.2,5.6,0.347,0.311,0
1106,normal,ames,sc,2007,221.583,0,8,8,1576.774,139,203,256,5.255,825.045,337.011,1.984,1.962,1.805,1637.88,324.1,4.4,0.349,0.347,0
1106,normal,ames,sc,2009,239.223,0,8,8,1517.449,133,203,266,4.724,752.032,282.258,1.994,1.958,1.869,1584.034,345.5,4.2,0.357,0.329,0
1106,normal,ames,sc,2011,215.316,0,7.9,7.9,1508.812,139,204,260,4.553,679.838,259.734,1.994,1.941,1.776,1576.659,851.2,9.4,0.349,0.323,0
1106,normal,ames,sc,2013,152.74,0,7.9,7.9,1563.62,150,211,265,4.904,826.411,352.742,1.9,1.98,1.865,1721.37,412.3,4.5,0.334,0.315,0
1106,normal,ames,sc,2015,222.969,0,8.9,8.9,1511.275,141,206,263,4.772,805.9,292.818,1.993,1.891,1.868,1327.54,250.7,3.1,0.375,0.304,0
1106,normal,ames,sc,2002,236.346,0,7.9,7.9,1527.918,130,195,248,4.935,809.951,345.377,1.986,1.961,1.789,1668.325,477.3,5.6,0.339,0.336,0.248
1106,normal,ames,sc,2004,260.761,0,8,8,1530.672,127,201,266,4.408,746.562,296.189,1.994,1.939,1.866,1470.244,443,5.3,0.346,0.34,0.248
1106,normal,ames,sc,2006,232.95,0,8,8,1603.335,138,201,256,4.825,778.235,340.887,1.954,1.983,1.783,1805.029,433.2,5.2,0.355,0.334,0.248
1106,normal,ames,sc,2008,230.25,0,7.4,7.4,1353.64,142,211,280,4.238,790.829,319.091,1.994,1.863,1.81,1208.073,474.4,5.1,0.355,0.351,0.248
1106,normal,ames,sc,2010,174.992,0,8,8,1060.189,127,195,243,3.037,722.875,243.455,1.994,1.802,1.748,945.078,432.8,5.7,0.349,0.328,0.248
1106,normal,ames,sc,2012,200.666,0,7.9,7.9,1565.128,137,195,244,4.712,935.182,425.388,1.728,1.995,1.774,1845.988,91.5,1.2,0.344,0.341,0.248
1106,normal,ames,sc,2014,186.487,0,7.9,7.9,1266.436,134,203,262,3.289,710.177,236.09,1.994,1.854,1.809,1109.591,321,4.1,0.352,0.34,0.248
1106,normal,ames,sc,2016,213.153,0,8.6,8.6,1585.672,127,192,243,5.274,765.928,308.553,1.987,1.93,1.745,1520.57,327.7,4,0.351,0.301,0.248
1107,normal,ames,cc,2001,198.37,0,6.5,6.5,1533.536,134,199,248,4.388,638.808,277.714,1.994,1.933,1.736,1486.995,2433.2,22.4,0.343,0.355,0
1107,normal,ames,cc,2002,221.198,0,7.9,7.9,1516.87,130,195,248,4.752,720.136,322.093,1.994,1.944,1.786,1495.744,1616.2,13.7,0.339,0.347,0
1107,normal,ames,cc,2003,215.239,0,7.8,7.8,1266.227,126,198,253,3.772,667.035,346.18,1.988,1.894,1.744,1309.527,3506,30.1,0.349,0.342,0
1107,normal,ames,cc,2004,242.739,0,8,8,1512.539,127,201,266,4.02,639.027,272.059,1.994,1.907,1.856,1303.917,2181.2,18.8,0.346,0.353,0
1107,normal,ames,cc,2005,243.19,0,8,8,1528.022,131,199,253,5.037,742.508,364.835,1.994,1.939,1.764,1488.744,2047.6,17.7,0.347,0.335,0.808
1107,normal,ames,cc,2006,222.367,0,8,8,1584.685,138,201,256,4.902,668.194,324.59,1.982,1.97,1.78,1682.267,2412.6,21,0.355,0.35,0
1107,normal,ames,cc,2007,207.617,0,8,8,1558.353,139,203,256,5.117,703.487,315.423,1.992,1.946,1.799,1489.422,1756.2,15.7,0.349,0.366,0
